locality,Family,Genus,morphotype id,petiole width,leaf area,pw^2/a,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.12083,13.868616,0.001052729,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.131979,3.811168,0.004570372,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.112941,3.847492,0.003315321,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.147607,3.557059,0.006125236,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.064763,3.058301,0.00137143,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.058254,2.450699,0.001384719,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.063024,2.708573,0.001466464,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.076838,1.254889,0.004704861,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.101846,3.329792,0.003115092,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.065027,2.590203,0.001632502,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.055381,1.867159,0.001642632,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.067077,1.183827,0.00380066,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.075049,1.544603,0.003646473,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.101846,3.259955,0.003181825,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.114553,3.57957,0.003665912,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.085065,6.03557,0.001198902,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.113584,5.826678,0.002214182,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.077188,4.179447,0.001425544,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.093469,5.245405,0.001665544,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.114569,2.392396,0.005486573,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.082716,2.163553,0.003162361,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.068003,0.987797,0.004681537,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.099198,2.217861,0.004436817,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.109427,3.725974,0.003213728,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.101538,5.260043,0.001960053,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.089114,6.421005,0.00123677,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.146415,11.36299,0.001886594,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.055685,2.927786,0.0010591,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.101185,8.379694,0.001221811,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.098832,2.759259,0.003539995,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.067656,2.736351,0.001672788,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.079502,1.969562,0.003209124,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.073183,3.33026,0.001608208,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.142104,9.562713,0.002111696,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.127358,7.540974,0.002150924,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.103435,7.794479,0.001372612,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.104709,4.568484,0.002399915,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.150231,12.737257,0.001771916,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.132983,12.707578,0.001391648,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.087128,4.271441,0.00177722,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.086242,9.67586,0.000768684,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.092591,2.556904,0.003352919,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.076515,3.676969,0.00159222,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.069484,3.814219,0.001265797,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.072823,2.923128,0.001814217,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.074081,1.975393,0.002778179,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.073689,1.185138,0.004581803,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.066773,1.870648,0.00238347,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.074109,5.03467,0.001090865,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.144829,15.157193,0.00138386,,
Crooked River,Fagaceae,Quercus,Quercus berryi,0.087888,4.65233,0.001660308,,
Crooked River,Fagaceae,Quercus,Quercus consimilis,0.143424,12.661061,0.001624701,,
Crooked River,Fagaceae,Quercus,Quercus consimilis,0.07838,6.723741,0.000913691,,
Crooked River,Fagaceae,Quercus,Quercus consimilis,0.086851,5.477051,0.001377219,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.066357,2.15877,0.002039704,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.067124,2.431606,0.001852945,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.064881,2.413636,0.001744068,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.072619,2.401879,0.002195581,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.042019,1.160747,0.001521086,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.040472,1.567849,0.001044732,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.051195,1.791358,0.001463096,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.049531,0.507943,0.004829912,,
Crooked River,Rosaceae,Rosa,Rosa hilliae,0.043432,4.433837,0.000425442,,
Crooked River,Ulmaceae,Ulmus,Ulmus sp 1,0.054377,8.140947,0.000363208,,
Fossil,Sapindaceae,Acer,Acer ashwillii,0.056988,28.997952,0.000111995,,
Fossil,Sapindaceae,Acer,Acer glabroides,0.086177,6.929325,0.001071746,,
Fossil,Sapindaceae,Acer,Acer glabroides,0.072314,7.03925,0.00074288,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.100389,14.575116,0.000691449,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.09438,11.183801,0.000796472,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.09745,22.25882,0.00042664,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.103521,22.778571,0.000470468,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.088679,2.075116,0.003789651,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.159856,56.417811,0.000452941,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.111913,9.074574,0.001380177,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.10557,12.527249,0.000889663,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.157637,55.136229,0.000450691,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.106128,7.060922,0.001595139,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.17027,43.714221,0.000663214,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.120185,24.130316,0.000598601,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.109604,19.325668,0.00062161,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.101131,18.607134,0.000549654,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.120175,22.55383,0.000640336,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.121374,14.479388,0.001017422,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.08488,12.480508,0.000577269,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.09285,16.618124,0.000518778,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.093973,12.913413,0.000683857,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.138663,36.740713,0.000523328,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.089865,12.0273,0.000671449,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.150633,24.182982,0.000938276,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.203544,15.179836,0.002729289,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.080918,17.728388,0.000369335,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.179057,42.46865,0.000754943,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.079828,8.079411,0.000788734,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.150415,17.321801,0.001306139,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.120946,6.244925,0.002342372,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.113486,13.212647,0.000974753,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.077673,3.277078,0.001840998,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.094455,23.401942,0.00038124,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.082504,6.746579,0.001008942,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.102627,16.813406,0.000626423,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.12927,29.110402,0.000574047,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.121616,19.205185,0.000770128,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.109097,21.455591,0.000554734,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.118879,21.191149,0.000666892,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.192393,40.033775,0.000924596,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.121764,24.032578,0.000616932,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.117349,14.607737,0.000942705,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.128036,11.065475,0.001481474,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.152764,18.268285,0.001277451,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.110447,36.546267,0.000333783,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.100801,15.080693,0.000673765,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.063255,12.653782,0.000316205,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.195814,37.247908,0.001029403,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.077579,15.730981,0.000382589,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.109788,9.8045,0.001229375,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.100856,7.310756,0.001391365,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.134676,10.020342,0.00181008,,
Fossil,Betulaceae,Alnus,Alnus heterodonta,0.121627,12.349939,0.00119783,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.14112,29.631844,0.000672076,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.104924,16.548483,0.00066526,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.080057,10.28774,0.000622987,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.09466,14.085912,0.000636133,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.098069,17.752516,0.000541756,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.10289,18.77058,0.000563986,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.190229,49.257838,0.000734646,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.112924,16.354529,0.000779712,,
Fossil,Betulaceae,Alnus,Alnus newberryi,0.132083,37.939652,0.000459833,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.085206,2.337641,0.003105722,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.085746,3.600387,0.002042107,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.072809,2.783194,0.0019047,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.064194,3.855239,0.001068901,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.079658,2.958721,0.002144642,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.07703,2.623524,0.002261699,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.092488,4.689242,0.001824182,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.088783,4.642121,0.001698021,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.0939,10.360604,0.000851032,,
Fossil,Ulmaceae,Cedrelospermum,Cedrelospermum lineatum,0.070458,4.980828,0.000996688,,
Fossil,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.118873,9.667698,0.00146165,,
Fossil,Rosaceae,Crataegus,Crataegus merriami,0.064306,13.122332,0.000315132,,
Fossil,Rosaceae,Crataegus,Crataegus merriami,0.074886,7.987706,0.000702068,,
Fossil,Rosaceae,Crataegus,Crataegus merriami,0.064543,11.084507,0.000375822,,
Fossil,Lythraceae,Decodon,Decodon brownii,0.104623,7.271512,0.001505323,,
Fossil,,,Dicot  sp 25,0.065306,4.291162,0.000993874,,
Fossil,Fagaceae,Fagus,Fagus pacifica,0.085518,21.215694,0.000344713,,
Fossil,Fagaceae,Fagus,Fagus pacifica,0.072887,15.574062,0.000341113,,
Fossil,Fagaceae,Fagus,Fagus pacifica,0.109803,15.724824,0.00076673,,
Fossil,Juglandaceae,Juglandiphyllites,Juglandiphyllites cryptatus,0.123876,42.158321,0.000363991,,
Fossil,Juglandaceae,Juglandiphyllites,Juglandiphyllites cryptatus,0.075915,10.271257,0.000561089,,
Fossil,Juglandaceae,Juglandiphyllites,Juglandiphyllites cryptatus,0.077369,9.773469,0.000612471,,
Fossil,Juglandaceae,Juglandiphyllites,Juglandiphyllites cryptatus,0.096645,11.832622,0.000789365,,
Fossil,Juglandaceae,Juglandiphyllites,Juglandiphyllites cryptatus,0.099514,34.155033,0.000289944,,
Fossil,Juglandaceae,Juglans,Juglans wheelerensis,0.053903,9.515761,0.000305339,,
Fossil,Fabaceae,,Leguminosae sp,0.149703,9.870745,0.002270445,,
Fossil,,,New species ,0.107143,26.622934,0.000431193,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.151489,55.48424,0.000413611,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.094398,21.028379,0.00042376,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.087367,8.442063,0.000904162,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.063819,5.80711,0.000701358,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.10692,30.351253,0.000376653,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.118523,26.43926,0.00053132,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.07279,6.708565,0.000789794,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.095785,16.914813,0.00054241,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.118814,17.705006,0.000797332,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.098551,11.674556,0.00083192,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.104342,23.618144,0.00046097,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.050633,16.845748,0.000152187,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.052301,7.217223,0.000379009,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.081537,29.795716,0.000223129,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.094119,17.482276,0.000506707,,
Fossil,Betulaceae,Paracarpinus,Paracarpinus chaneyi,0.061687,8.656832,0.00043957,,
Fossil,Hamamelidaceae,Parrotia,Parrotia brevipetiolata,0.19188,20.534215,0.001793004,,
Fossil,Hamamelidaceae,Parrotia,Parrotia brevipetiolata,0.217333,36.0668,0.001309615,,
Fossil,Hamamelidaceae,Parrotia,Parrotia brevipetiolata,0.211691,69.682306,0.000643106,,
Fossil,Hamamelidaceae,Parrotia,Parrotia brevipetiolata,0.090175,17.18555,0.000473161,,
Fossil,Fagaceae,Quercus,Quercus consimilis,0.108024,13.443281,0.000868031,,
Fossil,Fagaceae,Quercus,Quercus consimilis,0.114148,7.662603,0.001700436,,
Fossil,Fagaceae,Quercus,Quercus consimilis,0.168895,22.502768,0.001267645,,
Fossil,Fagaceae,Quercus,Quercus consimilis,0.130717,9.477988,0.001802802,,
Fossil,Anacardiaceae,Rhus,Rhus lesquereuxii,0.046558,12.207547,0.000177566,,
Fossil,Anacardiaceae,Rhus,Rhus lesquereuxii,0.098751,31.199494,0.000312561,,
Fossil,Anacardiaceae,Rhus,Rhus lesquereuxii,0.169018,8.028112,0.003558381,,
Fossil,Tiliaceae,Tilia,Tilia fossilensis,0.140671,27.731134,0.000713578,,
Fossil,Ulmaceae,Ulmus,Ulmus chaneyi,0.115464,10.356089,0.001287352,,
Fossil,Ulmaceae,Ulmus,Ulmus sp 2,0.120213,8.344827,0.001731751,,
Fossil,Ulmaceae,Ulmus,Ulmus speciosa,0.13947,19.21514,0.001012321,,
Fossil,Ulmaceae,Ulmus,Ulmus speciosa,0.119461,24.991535,0.000571031,,
Fossil,Fabaceae,Cladrastis,Cladrastis,0.143162,14.706206,0.001393654,,
Fossil,Rosaceae,Malus,Malus,0.09375,5.281788,0.001664032,,
Fossil,Rosaceae,Pyracantha,Pyracantha,0.04026,0.45324,0.00357618,,
Iron Mountain,Sapindaceae,Acer,Acer ashwillii,0.067368,21.396231,0.000212114,,
Iron Mountain,Sapindaceae,Acer,Acer ashwillii,0.107257,15.718578,0.000731877,,
Iron Mountain,Sapindaceae,Acer,Acer ashwillii,0.094536,4.475955,0.001996681,,
Iron Mountain,Sapindaceae,Acer,Acer manchesteri,0.067649,10.651684,0.00042964,,
Iron Mountain,Sapindaceae,Acer,Acer manchesteri,0.05676,4.585702,0.000702553,,
Iron Mountain,Sapindaceae,Acer,Acer sp 1,0.085988,46.649197,0.000158501,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.098024,8.206792,0.001170823,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.128614,20.620287,0.000802198,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.089558,2.618717,0.003062811,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.094261,2.899651,0.003064209,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.107908,15.719774,0.000740732,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.102044,8.490495,0.001226428,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.122997,14.129663,0.001070674,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.124967,25.626282,0.000609404,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.08812,10.412128,0.000745778,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.107471,8.134417,0.001419895,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.104893,17.026746,0.000646192,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.069402,5.417097,0.000889155,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.100487,11.955446,0.000844606,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.081482,7.426088,0.000894053,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.116846,5.064308,0.002695924,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.140558,21.269554,0.000928865,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.085522,10.305648,0.000709709,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.093449,12.308936,0.000709461,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.127663,8.831824,0.001845354,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.127349,16.401381,0.000988805,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.138513,22.608348,0.000848618,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.086725,15.061895,0.000499355,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.089561,15.121046,0.000530464,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.151526,33.420462,0.000687008,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.095238,24.461753,0.000370794,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.110971,7.390845,0.001666191,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.129091,12.782664,0.001303679,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.097913,20.458842,0.000468597,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.091,2.380959,0.00347801,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.1092,49.35845,0.000241593,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.101493,17.338626,0.000594097,,
Iron Mountain,Betulaceae,Alnus,Alnus heterodonta,0.081157,16.89406,0.000389868,,
Iron Mountain,Rosaceae,Amelanchier,Amelanchier grayi,0.097704,7.665901,0.001245264,,
Iron Mountain,Aucubaceae,Aucuba,Aucuba simleyi,0.128244,11.493716,0.001430914,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.079215,7.071986,0.000887306,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.157183,6.598702,0.003744145,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.116324,4.60362,0.002939268,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.155039,31.206233,0.000770266,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.088724,8.713117,0.000903459,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.054335,2.920096,0.001011026,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.205438,36.767809,0.001147873,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.209567,36.329098,0.001208902,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.081838,2.969571,0.002255362,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.084258,9.279091,0.000765098,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.114597,19.039931,0.000689733,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.158473,10.545564,0.002381446,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.088317,14.39193,0.000541963,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.099202,11.725031,0.000839319,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.170723,25.368662,0.001148911,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.127319,17.563775,0.00092293,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.211343,35.022779,0.001275338,,
Iron Mountain,Cercidiphyllaceae,Cercidiphyllum,Cercidiphyllum crenatum,0.059911,2.817298,0.001274032,,
Iron Mountain,Lauraceae,Cinnamomophyllum,Cinnamomophyllum bendirei,0.0923,24.729135,0.000344504,,
Iron Mountain,Cornaceae,Cornus,Cornus sp,0.076034,8.315521,0.000695226,,
Iron Mountain,Rosaceae,Crataegus,Crataegus merriami,0.081509,14.782061,0.000449445,,
Iron Mountain,Rosaceae,Crataegus,Crataegus merriami,0.052254,6.319086,0.000432101,,
Iron Mountain,Rosaceae,Crataegus,Crataegus merriami,0.057598,5.082612,0.000652721,,
Iron Mountain,Rosaceae,Crataegus,Crataegus merriami,0.092066,5.058403,0.001675657,,
Iron Mountain,Lythraceae,Decodon,Decodon brownii,0.061009,3.888311,0.000957253,,
Iron Mountain,,,Dicot sp 11,0.150276,27.700087,0.000815264,,
Iron Mountain,Betulaceae,Ostrya,Ostrya oregoniana,0.09697,19.359445,0.000485715,,
Iron Mountain,Betulaceae,Ostrya,Ostrya oregoniana,0.101177,8.476582,0.001207655,,
Iron Mountain,Betulaceae,Ostrya,Ostrya oregoniana,0.08033,13.810988,0.00046723,,
